number_contacts,client_id,contact,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
6,5015,telephone,206,999,0,,no,1,2022-05-13
5,5016,telephone,362,999,0,,no,1,2022-05-25
19,5017,telephone,15,999,0,,no,1,2022-05-12
3,5018,telephone,315,999,0,,no,1,2022-05-05
4,5019,telephone,250,999,0,,no,1,2022-05-08
3,5020,telephone,700,999,0,,no,1,2022-05-02
5,5021,telephone,154,999,0,,no,1,2022-05-08
5,5022,telephone,190,999,0,,no,1,2022-05-10
8,5023,telephone,20,999,0,,no,1,2022-05-12
6,5024,telephone,191,999,0,,no,1,2022-05-31
6,5025,telephone,363,999,0,,no,1,2022-05-21
3,5026,telephone,339,999,0,,no,1,2022-05-26
3,5027,telephone,521,999,0,,yes,1,2022-05-25
2,5028,telephone,135,999,0,,no,1,2022-05-26
4,5029,telephone,110,999,0,,no,1,2022-05-13
10,5030,telephone,142,999,0,,no,1,2022-05-22
6,5031,telephone,173,999,0,,no,1,2022-05-30
4,5032,telephone,291,999,0,,no,1,2022-05-11
2,5033,telephone,293,999,0,,no,1,2022-05-24
2,5034,telephone,322,999,0,,no,1,2022-05-21
10,5035,telephone,339,999,0,,no,1,2022-05-17
2,5036,telephone,304,999,0,,no,1,2022-05-28
8,5037,telephone,526,999,0,,no,1,2022-05-02
9,5038,telephone,78,999,0,,no,1,2022-05-14
4,5039,telephone,219,999,0,,no,1,2022-05-19
5,5040,telephone,72,999,0,,no,1,2022-05-09
3,5041,telephone,72,999,0,,no,1,2022-05-19
3,5042,telephone,42,999,0,,no,1,2022-05-09
14,5043,telephone,407,999,0,,no,1,2022-05-25
2,5044,telephone,136,999,0,,no,1,2022-05-18
3,5045,telephone,158,999,0,,no,1,2022-05-24
5,5046,telephone,405,999,0,,no,1,2022-05-02
6,5047,telephone,417,999,0,,no,1,2022-05-04
5,5048,telephone,48,999,0,,no,1,2022-05-26
2,5049,telephone,201,999,0,,no,1,2022-05-15
3,5050,telephone,101,999,0,,no,1,2022-05-01
3,5051,telephone,214,999,0,,no,1,2022-05-28
5,5052,telephone,350,999,0,,no,1,2022-05-26
3,5053,telephone,433,999,0,,no,1,2022-05-14
2,5054,telephone,253,999,0,,no,1,2022-05-03
2,5055,telephone,329,999,0,,no,1,2022-05-05
2,5056,telephone,628,999,0,,yes,1,2022-05-05
3,5057,telephone,110,999,0,,no,1,2022-05-06
9,5058,telephone,259,999,0,,no,1,2022-05-02
3,5059,telephone,260,999,0,,no,1,2022-05-19
2,5060,telephone,363,999,0,,no,1,2022-05-08
1,5061,telephone,149,999,0,,no,1,2022-05-07
1,5062,telephone,174,999,0,,no,1,2022-05-19
4,5063,telephone,83,999,0,,no,1,2022-05-23
1,5064,telephone,92,999,0,,no,1,2022-05-06
1,5065,telephone,245,999,0,,no,1,2022-05-28
1,5066,telephone,260,999,0,,no,1,2022-05-28
1,5067,telephone,346,999,0,,no,1,2022-05-09
1,5068,telephone,271,999,0,,no,1,2022-05-24
1,5069,telephone,203,999,0,,no,1,2022-05-23
1,5070,telephone,206,999,0,,no,1,2022-05-01
1,5071,telephone,218,999,0,,no,1,2022-05-17
1,5072,telephone,621,999,0,,no,1,2022-05-07
5,5073,telephone,1349,999,0,,yes,1,2022-05-01
1,5074,telephone,385,999,0,,no,1,2022-05-25
5,5075,telephone,70,999,0,,no,1,2022-05-07
1,5076,telephone,509,999,0,,no,1,2022-05-07
1,5077,telephone,128,999,0,,no,1,2022-05-19
1,5078,telephone,136,999,0,,no,1,2022-05-01
1,5079,telephone,132,999,0,,no,1,2022-05-04
3,5080,telephone,3,999,0,,no,1,2022-05-04
1,5081,telephone,1171,999,0,,no,1,2022-05-30
1,5082,telephone,107,999,0,,no,1,2022-05-23
4,5083,telephone,359,999,0,,no,1,2022-05-23
2,5084,telephone,736,999,0,,yes,1,2022-05-02
1,5085,telephone,217,999,0,,no,1,2022-05-17
2,5086,telephone,121,999,0,,no,1,2022-05-11
2,5087,telephone,154,999,0,,no,1,2022-05-18
1,5088,telephone,98,999,0,,no,1,2022-05-15
1,5089,telephone,189,999,0,,no,1,2022-05-28
1,5090,telephone,89,999,0,,no,1,2022-05-05
6,5091,telephone,412,999,0,,no,1,2022-05-18
1,5092,telephone,302,999,0,,no,1,2022-05-14
1,5093,telephone,90,999,0,,no,1,2022-05-06
4,5094,telephone,145,999,0,,no,1,2022-05-20
1,5095,telephone,203,999,0,,no,1,2022-05-14
1,5096,telephone,254,999,0,,no,1,2022-05-14
1,5097,telephone,230,999,0,,no,1,2022-05-28
1,5098,telephone,373,999,0,,no,1,2022-05-11
2,5099,telephone,72,999,0,,no,1,2022-05-19
1,5100,telephone,534,999,0,,no,1,2022-05-17
4,5101,telephone,225,999,0,,no,1,2022-05-04
1,5102,telephone,445,999,0,,no,1,2022-05-09
2,5103,telephone,193,999,0,,no,1,2022-05-01
2,5104,telephone,76,999,0,,no,1,2022-05-18
1,5105,telephone,268,999,0,,no,1,2022-05-05
1,5106,telephone,154,999,0,,no,1,2022-05-31
1,5107,telephone,785,999,0,,yes,1,2022-05-09
1,5108,telephone,298,999,0,,no,1,2022-05-24
1,5109,telephone,286,999,0,,no,1,2022-05-07
1,5110,telephone,442,999,0,,no,1,2022-05-03
1,5111,telephone,206,999,0,,no,1,2022-05-03
1,5112,telephone,1073,999,0,,yes,1,2022-05-31
1,5113,telephone,299,999,0,,no,1,2022-05-18
1,5114,telephone,162,999,0,,no,1,2022-05-16
1,5115,telephone,504,999,0,,no,1,2022-05-07
1,5116,telephone,488,999,0,,no,1,2022-05-07
1,5117,telephone,190,999,0,,no,1,2022-05-08
1,5118,telephone,139,999,0,,no,1,2022-05-16
4,5119,telephone,124,999,0,,no,1,2022-05-19
1,5120,telephone,425,999,0,,no,1,2022-05-08
1,5121,telephone,290,999,0,,no,1,2022-05-19
1,5122,telephone,152,999,0,,no,1,2022-05-31
1,5123,telephone,168,999,0,,no,1,2022-05-25
1,5124,telephone,204,999,0,,no,1,2022-05-06
4,5125,telephone,164,999,0,,no,1,2022-05-26
1,5126,telephone,322,999,0,,no,1,2022-05-12
1,5127,telephone,530,999,0,,no,1,2022-05-09
1,5128,telephone,237,999,0,,no,1,2022-05-29
1,5129,telephone,360,999,0,,no,1,2022-05-07
1,5130,telephone,57,999,0,,no,1,2022-05-03
1,5131,telephone,700,999,0,,no,1,2022-05-14
1,5132,telephone,601,999,0,,no,1,2022-05-03
1,5133,telephone,231,999,0,,no,1,2022-05-18
1,5134,telephone,135,999,0,,no,1,2022-05-09
2,5135,telephone,86,999,0,,no,1,2022-05-27
1,5136,telephone,256,999,0,,no,1,2022-05-23
3,5137,telephone,106,999,0,,no,1,2022-05-11
1,5138,telephone,134,999,0,,no,1,2022-05-09
1,5139,telephone,415,999,0,,no,1,2022-05-31
1,5140,telephone,293,999,0,,no,1,2022-05-24
2,5141,telephone,816,999,0,,no,1,2022-05-19
1,5142,telephone,435,999,0,,no,1,2022-05-25
1,5143,telephone,100,999,0,,no,1,2022-05-29
1,5144,telephone,297,999,0,,no,1,2022-05-07
1,5145,telephone,191,999,0,,no,1,2022-05-06
1,5146,telephone,58,999,0,,no,1,2022-05-09
1,5147,telephone,152,999,0,,no,1,2022-05-08
1,5148,telephone,533,999,0,,no,1,2022-05-19
3,5149,telephone,28,999,0,,no,1,2022-05-09
1,5150,telephone,63,999,0,,no,1,2022-05-02
2,5151,telephone,135,999,0,,no,1,2022-05-27
2,5152,telephone,202,999,0,,no,1,2022-05-03
1,5153,telephone,181,999,0,,no,1,2022-05-04
2,5154,telephone,240,999,0,,no,1,2022-05-30
4,5155,telephone,354,999,0,,no,1,2022-05-02
1,5156,telephone,210,999,0,,no,1,2022-05-22
2,5157,telephone,293,999,0,,no,1,2022-05-29
5,5158,telephone,108,999,0,,no,1,2022-05-15
1,5159,telephone,223,999,0,,no,1,2022-05-12
2,5160,telephone,275,999,0,,no,1,2022-05-22
2,5161,telephone,263,999,0,,no,1,2022-05-18
1,5162,telephone,600,999,0,,yes,1,2022-05-22
1,5163,telephone,85,999,0,,no,1,2022-05-28
3,5164,telephone,319,999,0,,no,1,2022-05-31
3,5165,telephone,242,999,0,,no,1,2022-05-10
4,5166,telephone,128,999,0,,no,1,2022-05-17
2,5167,telephone,236,999,0,,no,1,2022-05-27
1,5168,telephone,67,999,0,,no,1,2022-05-31
3,5169,telephone,246,999,0,,no,1,2022-05-14
1,5170,telephone,83,999,0,,no,1,2022-05-10
1,5171,telephone,391,999,0,,no,1,2022-05-15
1,5172,telephone,293,999,0,,no,1,2022-05-03
1,5173,telephone,245,999,0,,no,1,2022-05-19
1,5174,telephone,924,999,0,,yes,1,2022-05-11
1,5175,telephone,334,999,0,,no,1,2022-05-30
1,5176,telephone,317,999,0,,no,1,2022-05-28
2,5177,telephone,134,999,0,,no,1,2022-05-19
2,5178,telephone,110,999,0,,no,1,2022-05-20
1,5179,telephone,37,999,0,,no,1,2022-05-31
1,5180,telephone,188,999,0,,no,1,2022-05-10
2,5181,telephone,911,999,0,,no,1,2022-05-19
1,5182,telephone,379,999,0,,no,1,2022-05-03
1,5183,telephone,206,999,0,,no,1,2022-05-18
2,5184,telephone,160,999,0,,no,1,2022-05-30
2,5185,telephone,156,999,0,,no,1,2022-05-02
3,5186,telephone,314,999,0,,no,1,2022-05-14
1,5187,telephone,98,999,0,,no,1,2022-05-27
1,5188,telephone,260,999,0,,no,1,2022-05-08
1,5189,telephone,78,999,0,,no,1,2022-05-04
2,5190,telephone,115,999,0,,no,1,2022-05-03
3,5191,telephone,99,999,0,,no,1,2022-05-24
1,5192,telephone,95,999,0,,no,1,2022-05-11
2,5193,telephone,14,999,0,,no,1,2022-05-20
1,5194,telephone,230,999,0,,no,1,2022-05-11
1,5195,telephone,438,999,0,,no,1,2022-05-23
1,5196,telephone,35,999,0,,no,1,2022-05-25
2,5197,telephone,111,999,0,,no,1,2022-05-21
2,5198,telephone,463,999,0,,no,1,2022-05-18
1,5199,telephone,252,999,0,,no,1,2022-05-08
1,5200,telephone,38,999,0,,no,1,2022-05-02
2,5201,telephone,127,999,0,,no,1,2022-05-30
1,5202,telephone,66,999,0,,no,1,2022-05-04
2,5203,telephone,234,999,0,,no,1,2022-05-30
1,5204,telephone,691,999,0,,no,1,2022-05-28
1,5205,telephone,81,999,0,,no,1,2022-05-17
1,5206,telephone,270,999,0,,no,1,2022-05-18
1,5207,telephone,153,999,0,,no,1,2022-05-29
1,5208,telephone,65,999,0,,no,1,2022-05-14
1,5209,telephone,390,999,0,,no,1,2022-05-20
1,5210,telephone,249,999,0,,no,1,2022-05-23
1,5211,telephone,31,999,0,,no,1,2022-05-16
1,5212,telephone,161,999,0,,no,1,2022-05-03
1,5213,telephone,369,999,0,,no,1,2022-05-13
1,5214,telephone,162,999,0,,no,1,2022-05-16
1,5215,telephone,118,999,0,,no,1,2022-05-16
1,5216,telephone,397,999,0,,no,1,2022-05-16
1,5217,telephone,227,999,0,,no,1,2022-05-22
1,5218,telephone,7,999,0,,no,1,2022-05-31
1,5219,telephone,465,999,0,,no,1,2022-05-30
1,5220,telephone,137,999,0,,no,1,2022-05-02
1,5221,telephone,98,999,0,,no,1,2022-05-27
1,5222,telephone,665,999,0,,no,1,2022-05-21
1,5223,telephone,80,999,0,,no,1,2022-05-26
1,5224,telephone,164,999,0,,no,1,2022-05-17
1,5225,telephone,145,999,0,,no,1,2022-05-09
2,5226,telephone,25,999,0,,no,1,2022-05-16
1,5227,telephone,187,999,0,,no,1,2022-05-18
2,5228,telephone,76,999,0,,no,1,2022-05-17
2,5229,telephone,163,999,0,,no,1,2022-05-02
2,5230,telephone,152,999,0,,no,1,2022-05-31
1,5231,telephone,27,999,0,,no,1,2022-05-06
2,5232,telephone,281,999,0,,no,1,2022-05-27
3,5233,telephone,567,999,0,,no,1,2022-05-29
2,5234,telephone,284,999,0,,no,1,2022-05-11
2,5235,telephone,378,999,0,,no,1,2022-05-15
1,5236,telephone,353,999,0,,no,1,2022-05-04
2,5237,telephone,83,999,0,,no,1,2022-05-12
1,5238,telephone,104,999,0,,no,1,2022-05-16
3,5239,telephone,50,999,0,,no,1,2022-05-05
2,5240,telephone,536,999,0,,no,1,2022-05-27
4,5241,telephone,496,999,0,,no,1,2022-05-22
2,5242,telephone,139,999,0,,no,1,2022-05-11
5,5243,telephone,122,999,0,,no,1,2022-05-25
3,5244,telephone,59,999,0,,no,1,2022-05-02
5,5245,telephone,258,999,0,,no,1,2022-05-09
1,5246,telephone,110,999,0,,no,1,2022-05-21
2,5247,telephone,466,999,0,,no,1,2022-05-19
1,5248,telephone,254,999,0,,no,1,2022-05-30
1,5249,telephone,250,999,0,,no,1,2022-05-17
1,5250,telephone,79,999,0,,no,1,2022-05-10
1,5251,telephone,563,999,0,,no,1,2022-05-25
14,5252,telephone,147,999,0,,no,1,2022-05-20
3,5253,telephone,125,999,0,,no,1,2022-05-24
1,5254,telephone,71,999,0,,no,1,2022-05-02
1,5255,telephone,556,999,0,,no,1,2022-05-26
1,5256,telephone,119,999,0,,no,1,2022-05-22
2,5257,telephone,456,999,0,,no,1,2022-05-31
1,5258,telephone,268,999,0,,no,1,2022-05-28
1,5259,telephone,332,999,0,,no,1,2022-05-25
2,5260,telephone,159,999,0,,no,1,2022-05-13
2,5261,telephone,148,999,0,,no,1,2022-05-24
1,5262,telephone,448,999,0,,no,1,2022-05-07
1,5263,telephone,160,999,0,,no,1,2022-05-11
1,5264,telephone,240,999,0,,no,1,2022-05-20
4,5265,telephone,115,999,0,,no,1,2022-05-09
3,5266,telephone,290,999,0,,no,1,2022-05-24
2,5267,telephone,140,999,0,,no,1,2022-05-25
4,5268,telephone,57,999,0,,no,1,2022-05-02
1,5269,telephone,811,999,0,,no,1,2022-05-17
2,5270,telephone,221,999,0,,no,1,2022-05-27
3,5271,telephone,108,999,0,,no,1,2022-05-18
3,5272,telephone,288,999,0,,no,1,2022-05-05
1,5273,telephone,1003,999,0,,no,1,2022-05-03
2,5274,telephone,542,999,0,,no,1,2022-05-20
2,5275,telephone,541,999,0,,no,1,2022-05-14
2,5276,telephone,198,999,0,,no,1,2022-05-04
1,5277,telephone,302,999,0,,no,1,2022-05-11
1,5278,telephone,268,999,0,,no,1,2022-05-09
2,5279,telephone,154,999,0,,no,1,2022-05-27
1,5280,telephone,66,999,0,,no,1,2022-05-02
2,5281,telephone,216,999,0,,no,1,2022-05-27
3,5282,telephone,206,999,0,,no,1,2022-05-03
18,5283,telephone,28,999,0,,no,1,2022-05-21
2,5284,telephone,101,999,0,,no,1,2022-05-25
1,5285,telephone,168,999,0,,no,1,2022-05-09
1,5286,telephone,186,999,0,,no,1,2022-05-07
1,5287,telephone,472,999,0,,no,1,2022-05-25
2,5288,telephone,189,999,0,,no,1,2022-05-15
2,5289,telephone,215,999,0,,no,1,2022-05-01
1,5290,telephone,216,999,0,,no,1,2022-05-16
3,5291,telephone,418,999,0,,no,1,2022-05-16
1,5292,telephone,361,999,0,,no,1,2022-05-17
1,5293,telephone,926,999,0,,no,1,2022-05-15
2,5294,telephone,116,999,0,,no,1,2022-05-07
6,5295,telephone,150,999,0,,no,1,2022-05-02
2,5296,telephone,228,999,0,,no,1,2022-05-20
3,5297,telephone,411,999,0,,no,1,2022-05-14
2,5298,telephone,253,999,0,,no,1,2022-05-12
2,5299,telephone,144,999,0,,no,1,2022-05-11
2,5300,telephone,248,999,0,,no,1,2022-05-04
6,5301,telephone,138,999,0,,no,1,2022-05-24
2,5302,telephone,824,999,0,,no,1,2022-05-26
3,5303,telephone,345,999,0,,no,1,2022-05-30
42,5304,telephone,147,999,0,,no,1,2022-05-12
2,5305,telephone,773,999,0,,no,1,2022-05-05
5,5306,telephone,574,999,0,,no,1,2022-05-24
6,5307,telephone,122,999,0,,no,1,2022-05-27
2,5308,telephone,193,999,0,,no,1,2022-05-27
1,5309,telephone,138,999,0,,no,1,2022-05-06
4,5310,telephone,343,999,0,,no,1,2022-05-15
1,5311,telephone,111,999,0,,no,1,2022-05-12
1,5312,telephone,166,999,0,,no,1,2022-05-08
2,5313,telephone,469,999,0,,no,1,2022-05-21
2,5314,telephone,189,999,0,,no,1,2022-05-24
6,5315,telephone,106,999,0,,no,1,2022-05-10
3,5316,telephone,165,999,0,,no,1,2022-05-27
1,5317,telephone,178,999,0,,no,1,2022-05-15
2,5318,telephone,364,999,0,,no,1,2022-05-27
4,5319,telephone,185,999,0,,no,1,2022-05-10
4,5320,telephone,224,999,0,,no,1,2022-05-29
1,5321,telephone,187,999,0,,no,1,2022-05-10
4,5322,telephone,451,999,0,,no,1,2022-05-22
2,5323,telephone,226,999,0,,no,1,2022-05-05
2,5324,telephone,128,999,0,,no,1,2022-05-30
2,5325,telephone,301,999,0,,no,1,2022-05-24
1,5326,telephone,97,999,0,,no,1,2022-05-08
1,5327,telephone,24,999,0,,no,1,2022-05-05
1,5328,telephone,232,999,0,,no,1,2022-05-07
3,5329,telephone,893,999,0,,yes,1,2022-05-10
3,5330,telephone,201,999,0,,no,1,2022-05-04
2,5331,telephone,83,999,0,,no,1,2022-05-19
2,5332,telephone,339,999,0,,no,1,2022-05-26
2,5333,telephone,478,999,0,,no,1,2022-05-15
5,5334,telephone,13,999,0,,no,1,2022-05-26
3,5335,telephone,242,999,0,,no,1,2022-05-14
4,5336,telephone,55,999,0,,no,1,2022-05-19
27,5337,telephone,281,999,0,,no,1,2022-05-18
1,5338,telephone,210,999,0,,no,1,2022-05-18
2,5339,telephone,423,999,0,,no,1,2022-05-02
1,5340,telephone,200,999,0,,no,1,2022-05-15
2,5341,telephone,109,999,0,,no,1,2022-05-05
2,5342,telephone,233,999,0,,no,1,2022-05-02
2,5343,telephone,133,999,0,,no,1,2022-05-06
3,5344,telephone,209,999,0,,no,1,2022-05-05
4,5345,telephone,114,999,0,,no,1,2022-05-23
2,5346,telephone,319,999,0,,no,1,2022-05-02
3,5347,telephone,588,999,0,,yes,1,2022-05-21
2,5348,telephone,274,999,0,,no,1,2022-05-23
2,5349,telephone,353,999,0,,no,1,2022-05-03
3,5350,telephone,83,999,0,,no,1,2022-05-11
2,5351,telephone,123,999,0,,no,1,2022-05-07
2,5352,telephone,327,999,0,,no,1,2022-05-02
4,5353,telephone,167,999,0,,no,1,2022-05-23
4,5354,telephone,89,999,0,,no,1,2022-05-18
3,5355,telephone,34,999,0,,no,1,2022-05-09
2,5356,telephone,208,999,0,,no,1,2022-05-12
2,5357,telephone,117,999,0,,no,1,2022-05-18
2,5358,telephone,304,999,0,,no,1,2022-05-02
7,5359,telephone,82,999,0,,no,1,2022-05-19
1,5360,telephone,131,999,0,,no,1,2022-05-16
14,5361,telephone,25,999,0,,no,1,2022-05-05
4,5362,telephone,76,999,0,,no,1,2022-05-09
2,5363,telephone,777,999,0,,yes,1,2022-05-26
1,5364,telephone,147,999,0,,no,1,2022-05-24
1,5365,telephone,243,999,0,,no,1,2022-05-31
2,5366,telephone,124,999,0,,no,1,2022-05-17
2,5367,telephone,199,999,0,,no,1,2022-05-28
1,5368,telephone,488,999,0,,no,1,2022-05-07
1,5369,telephone,157,999,0,,no,1,2022-05-28
3,5370,telephone,700,999,0,,no,1,2022-05-30
1,5371,telephone,281,999,0,,no,1,2022-05-10
3,5372,telephone,211,999,0,,no,1,2022-05-10
3,5373,telephone,160,999,0,,no,1,2022-05-13
6,5374,telephone,138,999,0,,no,1,2022-05-17
2,5375,telephone,553,999,0,,no,1,2022-05-02
1,5376,telephone,92,999,0,,no,1,2022-05-29
1,5377,telephone,247,999,0,,no,1,2022-05-26
3,5378,telephone,50,999,0,,no,1,2022-05-21
1,5379,telephone,253,999,0,,no,1,2022-05-15
4,5380,telephone,153,999,0,,no,1,2022-05-22
2,5381,telephone,241,999,0,,no,1,2022-05-15
4,5382,telephone,211,999,0,,no,1,2022-05-26
2,5383,telephone,493,999,0,,no,1,2022-05-17
6,5384,telephone,597,999,0,,yes,1,2022-05-12
2,5385,telephone,107,999,0,,no,1,2022-05-10
2,5386,telephone,1438,999,0,,no,1,2022-05-15
3,5387,telephone,172,999,0,,no,1,2022-05-11
3,5388,telephone,159,999,0,,no,1,2022-05-14
3,5389,telephone,29,999,0,,no,1,2022-05-05
2,5390,telephone,76,999,0,,no,1,2022-05-08
4,5391,telephone,185,999,0,,no,1,2022-05-09
3,5392,telephone,569,999,0,,no,1,2022-05-29
2,5393,telephone,333,999,0,,no,1,2022-05-06
4,5394,telephone,95,999,0,,no,1,2022-05-30
2,5395,telephone,557,999,0,,no,1,2022-05-16
3,5396,telephone,160,999,0,,no,1,2022-05-28
3,5397,telephone,209,999,0,,no,1,2022-05-20
3,5398,telephone,335,999,0,,no,1,2022-05-10
3,5399,telephone,372,999,0,,no,1,2022-05-06
3,5400,telephone,92,999,0,,no,1,2022-05-27
2,5401,telephone,277,999,0,,no,1,2022-05-22
2,5402,telephone,178,999,0,,no,1,2022-05-05
2,5403,telephone,85,999,0,,no,1,2022-05-04
12,5404,telephone,95,999,0,,no,1,2022-05-28
10,5405,telephone,134,999,0,,no,1,2022-05-05
4,5406,telephone,138,999,0,,no,1,2022-05-27
2,5407,telephone,63,999,0,,no,1,2022-05-13
13,5408,telephone,67,999,0,,no,1,2022-05-05
3,5409,telephone,77,999,0,,no,1,2022-05-26
2,5410,telephone,292,999,0,,no,1,2022-05-15
5,5411,telephone,57,999,0,,no,1,2022-05-14
11,5412,telephone,38,999,0,,no,1,2022-05-05
9,5413,telephone,151,999,0,,no,1,2022-05-03
3,5414,telephone,331,999,0,,no,1,2022-05-08
2,5415,telephone,1392,999,0,,yes,1,2022-05-28
4,5416,telephone,100,999,0,,no,1,2022-05-14
2,5417,telephone,358,999,0,,no,1,2022-05-29
3,5418,telephone,298,999,0,,no,1,2022-05-10
16,5419,telephone,181,999,0,,no,1,2022-05-13
6,5420,telephone,188,999,0,,no,1,2022-05-30
5,5421,telephone,368,999,0,,no,1,2022-05-19
5,5422,telephone,203,999,0,,no,1,2022-05-24
2,5423,telephone,61,999,0,,no,1,2022-05-19
2,5424,telephone,297,999,0,,no,1,2022-05-22
2,5425,telephone,219,999,0,,no,1,2022-05-18
6,5426,telephone,129,999,0,,no,1,2022-05-30
3,5427,telephone,247,999,0,,no,1,2022-05-11
2,5428,telephone,266,999,0,,no,1,2022-05-06
3,5429,telephone,559,999,0,,no,1,2022-05-15
3,5430,telephone,162,999,0,,no,1,2022-05-07
3,5431,telephone,75,999,0,,no,1,2022-05-12
3,5432,telephone,82,999,0,,no,1,2022-05-07
2,5433,telephone,352,999,0,,no,1,2022-05-01
4,5434,telephone,204,999,0,,no,1,2022-05-14
5,5435,telephone,1059,999,0,,yes,1,2022-05-27
4,5436,telephone,248,999,0,,no,1,2022-05-19
2,5437,telephone,82,999,0,,no,1,2022-05-20
2,5438,telephone,259,999,0,,no,1,2022-05-31
2,5439,telephone,703,999,0,,no,1,2022-05-06
4,5440,telephone,100,999,0,,no,1,2022-05-19
2,5441,telephone,348,999,0,,no,1,2022-05-07
6,5442,telephone,430,999,0,,yes,1,2022-05-21
6,5443,telephone,146,999,0,,no,1,2022-05-15
2,5444,telephone,34,999,0,,no,1,2022-05-22
3,5445,telephone,297,999,0,,no,1,2022-05-26
2,5446,telephone,22,999,0,,no,1,2022-05-24
3,5447,telephone,106,999,0,,no,1,2022-05-04
4,5448,telephone,465,999,0,,no,1,2022-05-09
5,5449,telephone,104,999,0,,no,1,2022-05-07
4,5450,telephone,213,999,0,,no,1,2022-05-04
4,5451,telephone,74,999,0,,no,1,2022-05-05
4,5452,telephone,245,999,0,,no,1,2022-05-12
5,5453,telephone,252,999,0,,no,1,2022-05-01
4,5454,telephone,317,999,0,,no,1,2022-05-12
8,5455,telephone,93,999,0,,no,1,2022-05-31
5,5456,telephone,116,999,0,,no,1,2022-05-02
2,5457,telephone,386,999,0,,no,1,2022-05-06
11,5458,telephone,283,999,0,,no,1,2022-05-24
4,5459,telephone,146,999,0,,no,1,2022-05-19
4,5460,telephone,215,999,0,,no,1,2022-05-08
3,5461,telephone,90,999,0,,no,1,2022-05-24
3,5462,telephone,260,999,0,,no,1,2022-05-23
4,5463,telephone,267,999,0,,no,1,2022-05-14
3,5464,telephone,107,999,0,,no,1,2022-05-13
3,5465,telephone,164,999,0,,no,1,2022-05-07
2,5466,telephone,427,999,0,,no,1,2022-05-31
5,5467,telephone,1222,999,0,,no,1,2022-05-08
9,5468,telephone,426,999,0,,no,1,2022-05-11
4,5469,telephone,456,999,0,,no,1,2022-05-23
7,5470,telephone,40,999,0,,no,1,2022-05-29
4,5471,telephone,105,999,0,,no,1,2022-05-23
17,5472,telephone,98,999,0,,no,1,2022-05-15
7,5473,telephone,27,999,0,,no,1,2022-05-26
3,5474,telephone,137,999,0,,no,1,2022-05-02
4,5475,telephone,100,999,0,,no,1,2022-05-28
9,5476,telephone,1034,999,0,,no,1,2022-05-24
3,5477,telephone,320,999,0,,no,1,2022-05-11
3,5478,telephone,159,999,0,,no,1,2022-05-10
2,5479,telephone,353,999,0,,no,1,2022-05-07
6,5480,telephone,331,999,0,,no,1,2022-05-03
5,5481,telephone,159,999,0,,no,1,2022-05-23
3,5482,telephone,52,999,0,,no,1,2022-05-20
2,5483,telephone,117,999,0,,no,1,2022-05-26
2,5484,telephone,85,999,0,,no,1,2022-05-02
6,5485,telephone,146,999,0,,no,1,2022-05-20
1,5486,telephone,49,999,0,,no,1,2022-05-18
5,5487,telephone,260,999,0,,no,1,2022-05-15
3,5488,telephone,60,999,0,,no,1,2022-05-12
1,5489,telephone,193,999,0,,no,1,2022-05-02
2,5490,telephone,373,999,0,,no,1,2022-05-25
1,5491,telephone,336,999,0,,no,1,2022-05-01
2,5492,telephone,200,999,0,,no,1,2022-05-09
2,5493,telephone,501,999,0,,no,1,2022-05-02
1,5494,telephone,80,999,0,,no,1,2022-05-23
1,5495,telephone,299,999,0,,no,1,2022-05-06
1,5496,telephone,207,999,0,,no,1,2022-05-29
1,5497,telephone,125,999,0,,no,1,2022-05-26
1,5498,telephone,237,999,0,,no,1,2022-05-30
5,5499,telephone,185,999,0,,no,1,2022-05-23
1,5500,telephone,224,999,0,,no,1,2022-05-14
1,5501,telephone,183,999,0,,no,1,2022-05-09
1,5502,telephone,63,999,0,,no,1,2022-05-08
1,5503,telephone,312,999,0,,no,1,2022-05-31
1,5504,telephone,188,999,0,,no,1,2022-05-29
5,5505,telephone,897,999,0,,no,1,2022-05-08
1,5506,telephone,168,999,0,,no,1,2022-05-28
1,5507,telephone,322,999,0,,no,1,2022-05-03
1,5508,telephone,317,999,0,,no,1,2022-05-31
1,5509,telephone,511,999,0,,no,1,2022-05-27
1,5510,telephone,155,999,0,,no,1,2022-05-18
3,5511,telephone,161,999,0,,no,1,2022-05-14
6,5512,telephone,368,999,0,,no,1,2022-05-21
1,5513,telephone,247,999,0,,no,1,2022-05-12
1,5514,telephone,88,999,0,,no,1,2022-05-16
1,5515,telephone,140,999,0,,no,1,2022-05-16
1,5516,telephone,31,999,0,,no,1,2022-05-27
3,5517,telephone,142,999,0,,no,1,2022-05-03
1,5518,telephone,118,999,0,,no,1,2022-05-31
7,5519,telephone,158,999,0,,no,1,2022-05-03
3,5520,telephone,129,999,0,,no,1,2022-05-21
2,5521,telephone,136,999,0,,no,1,2022-05-14
4,5522,telephone,122,999,0,,no,1,2022-05-05
2,5523,telephone,120,999,0,,no,1,2022-05-27
2,5524,telephone,180,999,0,,no,1,2022-05-04
4,5525,telephone,702,999,0,,no,1,2022-05-13
